id;Edicion;Id_Propuesta;Titulo;Codigo_Ambito_Referencia;Ambito_Referencia;Tipo_Proponente;Numero_Apoyos;Pasa_Fase_Apoyos;Pasa_Fase_Viabilidad;Numero_Votos;Seleccionada;Presupuesto_euros;Mision_Climatica;Fecha creacion;Fecha_Baja
1598;3;1394;"PEATONALIZACION ZONAS CON ""GORRITAS"" Y ABARROTADAS DE TRaFICO";Toda la ciudad;Toda la ciudad;Particular;0;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1632;3;1428;APERTURA DE LA C/ NICOLAU PRIMITIU G. SERRANO BARRIO SAN ISIDRO;Toda la ciudad;Toda la ciudad;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1644;3;1440;PISCINAS OLiMPICAS ZONA PUERTO Y CABAÑAL;Toda la ciudad;Toda la ciudad;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1684;3;1480;CARRIL BICI EN ELS CARRERS MANUEL CANDELA I TOMaS DE MONTAÑANA FINS AL RIU;Toda la ciudad;Toda la ciudad;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1719;3;1515;PASARELA PEATONAL DE MADERA EN CALLE DELFINES PERELLONET;Toda la ciudad;Toda la ciudad;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1850;4;2079;SANACIo FORESTAL.;20;No consta;Particular;13;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1886;4;2115;ENSANCHE DE LA ACERA Y ARBOLIZACIoN DE LA CALLE CABO JUBI CON CALLE CENTELLES.;2;l'Eixample;Particular;49;SI;SI;77;NO;326700;No aplicable;2023-04-27;NA
1938;4;2167;MODIFICACIoN DE ALTURAS DE ACERAS EN CALLE L´ALGUER;13;Algiros;Representante GT;0;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1954;4;2183;FOMENTAR VOCACIONES DE LAS NIÑAS Y VISIBILIZAR LA LABOR CIENTiFICA DE LA MUJER;20;No consta;Particular;16;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2078;4;2307;CARRIL BICI EN CALLE SAGUNTO O AVENIDA DE LA CONSTITUCIoN;5;la Saidia;Particular;76;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2095;4;2324;EQUIPAMIENTO INFORMaTICO PARA CENTRO JUVENIL;10;Quatre Carreres;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2117;4;2346;ENSANCHAR ACERAS QUE QUEDAN PENDIENTES Y REPLANTAR aRBOLES QUE FALTAN (6 A.V.C.);4;Campanar;Representante GT;0;SI;SI;104;NO;100000;No aplicable;2023-04-27;NA
2259;4;2488;REALITZACIo D´UN AVANTPROJECTE PEL PARC DEL CARRER ADOR.;19;2;Representante GT;0;SI;SI;119;SI;38876;No aplicable;2023-04-27;NA
2279;4;2508;MEJORA ACCESOS PEATONALES PUENTE NUEVO CAUCE DEL TURIA JOSe SOTO MICo –LA TORRE;20;No consta;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2322;5;3010;PROJECTE DE REHABILITACIo DELS JARDINS DEL REAL;Toda la ciudad;Toda la ciudad;Ayuntamiento;169;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2433;5;3121;Creacion de plazas de aparcamiento para coches;Toda la ciudad;Toda la ciudad;Particular;78;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2436;5;3124;Parking publico de bicis en Sant Isidre;Toda la ciudad;Toda la ciudad;Particular;12;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2519;5;3207;PONER NOMBRE A UNA PLAZA;Toda la ciudad;Toda la ciudad;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2561;5;3249;Huertos urbanos en Benimamet;Toda la ciudad;Toda la ciudad;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2678;5;3366;Reurbanizacion C/ conde Lumiares desde la JM de distrito hasta Ronda norte;Toda la ciudad;Toda la ciudad;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2695;5;3383;Colocacion bolardos en aceras del cruce de las calles Leones y Poeta Mas y Ros;Toda la ciudad;Toda la ciudad;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2730;5;3418;BARRERAS ANTI SONIDO EN PINEDO;Toda la ciudad;Toda la ciudad;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2731;5;3419;Iluminar Monumentos con Leds de COLOR;Toda la ciudad;Toda la ciudad;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2762;5;3450;URBANIZACIoN DEL ANTIGUO BARRIO DE LA FIGUERA (c/ PADRE DIEGO MIRoN);Toda la ciudad;Toda la ciudad;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2765;5;3453;Polideportivo en La torre;Toda la ciudad;Toda la ciudad;Particular;87;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2780;5;3468;CAMINO DE MADERA ACCESO DESDE ZONA DEVESA A PLAYA GARROFERA;Toda la ciudad;Toda la ciudad;Particular;62;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2784;5;3472;Creacion parque infantil escoleta massarrojos;Toda la ciudad;Toda la ciudad;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2871;5;3560;Rehabilitacion de la antigua estacion de Nazaret para uso cultural;Toda la ciudad;Toda la ciudad;Particular;104;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2917;5;3606;Crear un mercado en Benimaclet;Toda la ciudad;Toda la ciudad;Particular;25;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2945;6;4001;Carril Bici calle Humanista Furio (cerca Parque Ayora);12;Camins al Grau;Particular;53;SI;SI;158;NO;120000;No aplicable;2023-04-27;NA
3015;6;4071;LA UNIVERSIDAD POPULAR EN LA PLAZA FEDERICO MAYO.;12;Camins al Grau;Particular;49;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3031;6;4087;ADECENTAR LOS PARQUES DE LAS PLAZAS DOCTOR TORRENS Y PEDAGOGO PESTALOZZI;10;Quatre Carreres;Particular;50;SI;SI;139;NO;110000;No aplicable;2023-04-27;NA
3074;6;4130;Aparcabicis y patinentes dentro de los colegios;12;Camins al Grau;Particular;75;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3089;6;4145;Paso de Peatones central en Blasco Ibañez;13;Algiros;Particular;121;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3107;6;4163;Eliminar carril bici en la Calle Colon;2;l'Eixample;Particular;140;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3110;6;4166;Finalitzar parc Peris i Valero - Fonteta de Sant Lluis;10;Quatre Carreres;Representante GT;0;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3134;6;4190;REDUCTORS DE VELOCITAT SOBREELEVATS D'OBRA EN DIVERSOS CARRERS;17;6;Particular;35;SI;SI;75;SI;43114;No aplicable;2023-04-27;NA
3144;6;4200;COMPRA DE EDIFICIO EN CALLE PENYETES 5 PARA USO MULTICULTURAL;18;1;Particular;21;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3175;6;4231;AJARDINAR EL TRAMO DEL TALUD DEL TREN DE CERCANIAS A SU PASO POR SANT ISIDRO;8;Patraix;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3193;6;4249;Mejora integral de la movilidad en Benicalap: aceras, bus, parking y bicis;16;Benicalap;Particular;102;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3220;6;4276;Carril bici pel carrer Iecla / Yecla;13;Algiros;Particular;89;SI;SI;172;NO;330000;No aplicable;2023-04-27;NA
3245;6;4301;ASFALTADO DESCAMPADO PADRE TOMAS DE MONTAÑANA/ASTURIAS/LEBON;12;Camins al Grau;Particular;31;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3263;6;4319;Reducir Zona Azul de la Avenida Del Cid;7;l'Olivereta;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3302;6;4358;APARCA-BICICLETAS en la BIBLIOTECA MARTi GADEA;10;Quatre Carreres;Particular;30;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3314;6;4370;CALLE ALTA ESPACIO SEGURO y VERDE;1;Ciutat Vella;Particular;37;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3359;6;4415;SOTERRAMIENTO DE CONTENEDORES;7;l'Olivereta;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3375;6;4431;LIMPIEZA BARRIO MALVA-ROSA Y PIPI-CANES  (OBLIGATORIOS PARA MASCOTAS);11;Poblats Maritims;Particular;30;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3398;6;4454;Evitar embotellamiento en calle San Vicente de Paul con 2 carriles para vehiculo;15;Rascanya;Particular;55;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3403;6;4459;Carril Bici en calle Gibraltar;2;l'Eixample;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3429;6;4485;ILUMINACIoN  CAMPO MUNICIPAL EN PLAZA MIQUEL ADLERT NOGUEROL (BARRIO DE LA LUZ);7;l'Olivereta;Particular;44;SI;SI;122;NO;80000;No aplicable;2023-04-27;NA
3458;6;4514;ADECUACION CALLE CASTIELFABIB (ALTURA Nº 2);4;Campanar;Particular;15;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3478;6;4535;ENLLUMENAT CARRER MARIANO CUBER;11;Poblats Maritims;Particular;19;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3557;6;4614;Que ciclomotores o motocicletas de hasta 125cc puedan circular por el Carril Bus;2;l'Eixample;Particular;39;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3565;6;4622;Adecuar sala usos multiples antiguo colegio.;19;6;Particular;18;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3578;6;4635;Dignificacion Calle Sagunto;5;la Saidia;Particular;19;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3592;6;4649;REFORMAR EL ANFITEATRO DEL PARQUE DE BENICALAP;16;Benicalap;Particular;67;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3598;6;4655;Modernitzacio i renovacio de la sala d’estudi de Les Casotes;19;3;Particular;30;SI;SI;32;NO;14000;No aplicable;2023-04-27;NA
3602;6;4659;Contenedores de basura subterraneos.;19;3;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3666;6;4724;Recinte poliesportiu accessible per a tot el poble;19;3;Particular;30;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3689;6;4747;Pista patinaje, velodromo y atletismo;19;8;Particular;19;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3704;6;4762;Crear arbolada que tape y minimice el ruido que genera la CV-400;19;8;Particular;22;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3811;6;4872;PEATONALIZAR TRAMO DE LA CALLE JESUS (DE GUILLEM DE CASTRO A RAMoN Y CAJAL);3;Extramurs;Particular;13;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3825;6;4886;PARQUE INFANTIL;14;Benimaclet;Particular;45;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3834;6;4895;Mejora de iluminacion en Ruzafa;2;l'Eixample;Particular;19;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3835;6;4896;Peatonalizar el entorno de las Torres de Serranos;1;Ciutat Vella;Particular;34;SI;SI;180;SI;60000;No aplicable;2023-04-27;NA
3844;6;4905;REDACCIo DEL PROJECTE DE REHABILITACIo DEL PATRONAT A BENIFARAIG;17;1;Particular;30;SI;SI;119;SI;68706;No aplicable;2023-04-27;NA
3856;6;4917;Obrir el C/Ministre Lluis Mayans a l’altura d’Argenter Suarez;5;la Saidia;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3873;6;4935;BOLARDOS ANTI-ATROPELLOS;4;Campanar;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3893;6;4955;centro deportivo;13;Algiros;Particular;39;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3899;6;4961;PEATONALIZACIoN, PACIFICACIoN TRaFICO (Y AMPLIACIoN PATIO) CEIP VICENTE GAOS;13;Algiros;Particular;33;SI;SI;69;NO;390000;No aplicable;2023-04-27;NA
3914;6;4976;Habilitacio provisional aparcament al descampat ubicat entre Beato Juan Grande..;11;Poblats Maritims;Particular;41;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4081;6;5143;Casetas de alimentacion y refugios en las colonias;15;Rascanya;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4155;6;5217;Instalacion de refilling stations (fuentes de agua inteligentes).;10;Quatre Carreres;Particular;27;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4157;6;5219;Aparcaments per bici en el entorn del Institut Serpis/Plaça Jose Mª Orense;12;Camins al Grau;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4175;6;5237;Crear un eje verde en la avenida Ingeniero Manuel Soto;11;Poblats Maritims;Particular;31;SI;SI;213;SI;150000;No aplicable;2023-04-27;NA
4180;6;5242;CASA CULTURA ALS BARRiS MARINERS;11;Poblats Maritims;Particular;65;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4184;6;5246;Transformacio del pati de l'escola CEIP ALEJANDRA SOLER DE RUSSAFA;2;l'Eixample;Particular;134;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4195;6;5257;Mejora del Puente Amarillo de metal del cauce entre Manuel de Falla y Petxina;4;Campanar;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4216;6;5278;Ampliacion de campo de futbol 8 a futbol 11,  en la calle Del Rio Segre.;16;Benicalap;Particular;76;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4253;7;5315;Reforma y ampliacion aceras C/ Maximiliano Thous;5;la Saidia;Particular;44;SI;SI;641;SI;30000;Con etiqueta;2023-04-27;NA
4288;7;5350;Arbolado en Maestro Rodrigo;4;Campanar;Particular;22;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4294;7;5356;Renovar alumbrado en Carrer de Molinell;5;la Saidia;Particular;32;SI;NO;0;NO;95000;No aplicable;2023-04-27;NA
4345;7;5407;Nueva sala de estudios para Russafa;2;l'Eixample;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4400;7;5462;Biblioteca;19;3;Particular;35;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4440;7;5502;Desmontaje del dique de abrigo de la ampliacion norte del Puerto de Valencia;11;Poblats Maritims;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4579;7;5641;Terminar jardin en Carrer Fra Juripero Serra;8;Patraix;Particular;34;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4585;7;5647;Pasarela de Filipinas;2;l'Eixample;Particular;0;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4681;7;5743;Carril bici Av. Cardenal Benlloch;12;Camins al Grau;Particular;20;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4695;7;5757;Ampliar la acera de la calle Hermanos Rivas;7;l'Olivereta;Particular;54;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4718;7;5780;Solar calle litografo pascual abad con calle pedrones;9;Jesus;Particular;16;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4750;7;5812;Realizar parque infantil y aparcamiento publico en la calle Nicolau Primitiu;8;Patraix;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4844;7;5906;Eliminar trafico de drogas y prostitucion en Avenida del Oeste.;1;Ciutat Vella;Particular;58;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4853;7;5915;CALLE MOLINELL BADENES PASOS DE PEAOTES PELIGROSOS NIÑOS;5;la Saidia;Particular;19;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4896;7;5958;COLOCACIoN DE BADENES A LA SALIDA DEL TuNEL DE aNGEL GUIMERa;3;Extramurs;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4918;7;5980;arreglar carril bici en la zona del edificio de la joroba de blasco ibañez;11;Poblats Maritims;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4927;7;5989;Energia solar;11;Poblats Maritims;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4941;7;6003;Arreglo descampado Avd. Maestro Rodrigo donde se realizan las mascletas.;4;Campanar;Particular;32;SI;SI;314;NO;180000;Sin etiqueta;2023-04-27;NA
4998;7;6060;Implementacion de Zona Verde de aparcamiento en La Roqueta;3;Extramurs;Particular;20;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5022;7;6084;Parque infantil junto al colegio y la iglesia;19;7;Particular;24;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5110;7;6172;Eliminar bordillo separador carril bus calle Escultor Jose Capuz;10;Quatre Carreres;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5114;7;6176;Aparcamiento para bicis;5;la Saidia;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5151;7;6213;Calle Almudaina. Arreglar acera, plantar arboles y sustituir farolas.;9;Jesus;Particular;33;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5153;7;6215;ADECUACIoN DE LAS DUCHAS Y ACCESOS EN LA PLAYA DE EL SALER.;19;4;Particular;20;SI;SI;47;NO;9000;Sin etiqueta;2023-04-27;NA
5170;7;6232;Parque para Perros en Borboto;17;7;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5228;7;6290;Nueva megafonia para el Mercado de Ruzafa;2;l'Eixample;Representante GT;0;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5253;7;6315;PARQUE PERROS - Vallado del area de socializacion de perros junto a MediaMarkt.;4;Campanar;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5292;7;6354;Un jardi al solar de Mossen Sorell - Dalt- Corona;1;Ciutat Vella;Particular;84;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5315;7;6377;AMPLIACIoN ACERAS CL.SAN FRANCISCO DE BORJA-JESuS;3;Extramurs;Representante GT;0;SI;SI;265;NO;24200;Sin etiqueta;2023-04-27;NA
5340;7;6402;Rehabilitacio perimetral de la façana de l'edifici municipal El Patronato;17;1;Particular;67;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5524;7;6586;Ampliacion parque Nuevo Malilla;10;Quatre Carreres;Particular;63;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5736;7;6798;Mejora movilidad en Barrio Albors;12;Camins al Grau;Particular;34;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2525;5;3213;Adquisicion de escenario para actividades culturales en Benifaraig;Toda la ciudad;Toda la ciudad;Particular;56;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2823;5;3511;SOLICITUD DE PARARRAYOS EN URBANIZACIONES DE MASARROCHOS;Toda la ciudad;Toda la ciudad;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3181;6;4237;Pistas deportivas y zona de recreo.;11;Poblats Maritims;Particular;39;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3223;6;4279;Espacios Verdes y zonas infantiles;2;l'Eixample;Particular;41;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3230;6;4286;arboles  vivos en alcorques;11;Poblats Maritims;Particular;25;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3273;6;4329;Ampliacion de Acera Avenida nou d'octubre (enfrete conselleries);7;l'Olivereta;Particular;22;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3519;6;4576;Pista outdoor baloncesto Favara/ Safranar;8;Patraix;Particular;35;SI;SI;413;NO;80000;No aplicable;2023-04-27;NA
3638;6;4695;Parque de perros en calle Miguel Servet;4;Campanar;Particular;12;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3663;6;4721;RESIDENCIA DE ANCIANOS;5;la Saidia;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3713;6;4771;CAMPAÑA CONCIENCIACION PARQUES LIMPIOS SIN ORINES NI EXCREMENTOS,;8;Patraix;Particular;32;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3809;6;4870;Iluminacion y cambio arbolado en la la calle Escultor Vicente Rodilla;8;Patraix;Particular;43;SI;SI;124;NO;209000;No aplicable;2023-04-27;NA
3827;6;4888;HABILATACIoN DEL SOLAR DE LAS ANTIGUAS COCHERAS DE LA EMT;12;Camins al Grau;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4054;6;5116;PUNTOS DE ALIMENTACIoN EN COLONIAS FELINAS URBANAS;3;Extramurs;Particular;45;SI;SI;365;SI;3400;No aplicable;2023-04-27;NA
4133;6;5195;Peatonalizar el entorno del Palacio de la Exposicion;6;el Pla del Real;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4172;6;5234;Quitar pasarelas;10;Quatre Carreres;Ayuntamiento en rep. GT;0;SI;SI;24;NO;495000;No aplicable;2023-04-27;NA
4361;7;5423;Rails en les escales del riu per pujar/baixar bicicletes i patinets;3;Extramurs;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4432;7;5494;Calle de doble sentido;4;Campanar;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4450;7;5512;Puesta en valor del Solar detras del Museo Fallero;10;Quatre Carreres;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4462;7;5524;Pagina Web Propia - Biblioteca Serrano Morales;1;Ciutat Vella;Particular;39;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4519;7;5581;Ampliacion polideportivo Quatre Carreres + Zonas verdes;10;Quatre Carreres;Particular;77;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4581;7;5643;Fibra optica;19;3;Particular;31;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4617;7;5679;Pipican Devesa;19;4;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4676;7;5738;Creacion Piscina municipal solar Sanchez Coello / Joan Mercader;11;Poblats Maritims;Particular;31;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4678;7;5740;Equipamiento casetas para gatos en colonias felinas;12;Camins al Grau;Particular;84;SI;SI;613;SI;3000;Sin etiqueta;2023-04-27;NA
4733;7;5795;Zonas de socializacion canina;16;Benicalap;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4836;7;5898;PABELLoN BENICALAP SUR, CREAR CUATRO PISTAS DE VOLEIBOL.;16;Benicalap;Particular;79;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4909;7;5971;Paso de cebra Guillem de Castro a la altura del IVAM;3;Extramurs;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4923;7;5985;Reasfaltado Calle Santa Rosa;6;el Pla del Real;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5066;7;6128;DUPLICAR LA FRECUENCIA DEL TRANSPORTE PuBLICO;11;Poblats Maritims;Particular;23;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5173;7;6235;Continuidad eje Gran Via Fdo Catolico (angel Guimera - Calle Cuenca);3;Extramurs;Particular;23;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5182;7;6244;Colocar una valla metalica en la entrada del callejon Malabuche;3;Extramurs;Representante GT;0;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5442;7;6504;Ampliacion zona recreativa infantil en Vivers;5;la Saidia;Particular;37;SI;SI;123;NO;350000;Sin etiqueta;2023-04-27;NA
5546;7;6608;Tratamiento y exterminacion de procesionaria de los pinos del CEIP Benifaraig;17;1;Particular;57;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5569;7;6631;Remodelacion Jardin de plaza Escultor Ricart Boix;8;Patraix;Particular;16;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5629;7;6691;Millora enllumenat del barri;19;2;Particular;23;SI;SI;131;SI;170000;Sin etiqueta;2023-04-27;NA
5664;7;6726;CAMPO LA EXPOSICIoN ( CAUCE RIO TURIA);6;el Pla del Real;Particular;54;SI;SI;178;SI;277127;Sin etiqueta;2023-04-27;NA
5683;7;6745;FONT LuDICA;18;1;Representante GT;0;SI;SI;90;NO;330000;Sin etiqueta;2023-04-27;NA
5698;7;6760;Nuevo espacio Soriano Benlloch con parque infantil grande.Actualmente abandonado;18;1;Particular;21;SI;SI;246;SI;21000;Con etiqueta;2023-04-27;NA
5795;7;6857;INSTALACIoN DE FUENTES DE AGUA FILTRADA Y REFRIGERADA;17;1;Ayuntamiento;0;SI;SI;29;SI;42523;Con etiqueta;2023-04-27;NA
16;1;2015-00019;NA;13;Algiros;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
81;1;2015-00109;NA;7;l'Olivereta;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
195;1;2015-00238;NA;1;Ciutat Vella;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
268;1;2015-00320;NA;3;Extramurs;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
361;1;2015-00424;NA;14;Benimaclet;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
615;1;2016-00111;Propuesta ayuntamiento. Implemento seguridad pasos peatones y personas con movilidad reducida;13;Algiros;Persona Juridica;0;No aplicable;SI;51;SI;8000;No aplicable;2023-04-27;NA
663;2;44;Carril Bici por Padre Tomas de Montañana entre Av.Port y Av.Francia;12;Camins al Grau;Particular;40;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
708;2;89;Espai d'oci intergeneracional a l'aire lliure a la plaça de la Botja (Velluters);1;Ciutat Vella;Particular;46;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
711;2;92;Rehabilitacion y peatonalizacion entorno mercado municipal San Pedro Nolasco I;5;la Saidia;Particular;30;SI;SI;116;NO;105000;No aplicable;2023-04-27;NA
737;2;118;Proteccion del carril bici - Calle General Urrutia;10;Quatre Carreres;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
751;2;132;Podar las palmeras del jardin Albocasser/Poeta Altet;14;Benimaclet;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
760;2;141;Vayado alto con puerta en jardin c/filipinas para perros;2;l'Eixample;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
787;2;168;Paso de cebra en el cruce de Pedro Aleixandre con calle Granada;10;Quatre Carreres;Particular;33;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
849;2;230;MEJORAR LA COMUNICACIoN CONTRANSPORTE PuBLICO ENTRE PATRAIX Y MALILLA;8;Patraix;Particular;9;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
876;2;257;REURBANIZACION Y AJARDINAMIENTO ZONA PUERTO;11;Poblats Maritims;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
